match_id,team_id,possession,passes,corners,fouls,offsides,shots,shots_on_target,tackles,touches,yellow_cards,red_cards,clearances,is_home
2566,10,49.5,438,4,10,0,17,9,18,621,2,1,30,True
2567,29,44.7,396,2,11,0,9,1,12,563,2,0,20,True
2568,20,70.5,643,11,8,0,28,8,16,813,1,0,4,True
2569,28,34.7,310,2,14,2,10,4,19,474,0,0,23,True
2570,30,48.6,412,9,11,5,20,4,26,629,4,0,10,True
2571,2,73.8,752,3,13,1,25,10,14,929,0,0,18,True
2572,3,58.8,542,3,16,0,9,2,25,727,2,0,34,True
2573,25,61.0,512,4,12,3,15,6,11,686,2,0,21,True
2574,21,65.3,589,7,8,1,12,2,17,795,1,0,17,True
2575,31,32.9,297,4,12,0,6,3,20,440,1,0,6,True
2576,10,69.8,578,10,12,2,24,8,11,795,1,1,37,True
2577,20,52.8,559,9,12,1,9,5,10,740,1,0,18,True
2578,25,60.1,500,7,8,3,20,7,12,719,0,0,21,True
2579,29,45.7,385,3,17,3,8,0,32,590,2,0,10,True
2580,2,72.3,626,4,8,0,14,1,23,851,1,0,21,True
2581,20,43.9,447,5,7,2,14,6,18,657,3,0,25,True
2582,7,64.7,582,10,11,1,14,3,19,813,3,0,14,True
2583,14,45.1,370,6,9,0,13,1,7,576,5,0,18,True
2584,12,64.3,588,8,11,1,21,9,11,782,2,0,25,True
2585,10,51.5,466,3,12,1,16,3,24,693,3,0,20,True
2586,3,68.4,611,8,16,4,17,8,16,834,3,0,34,True
2587,25,52.9,461,5,11,0,17,7,22,679,0,0,20,True
2588,31,49.8,356,3,24,1,11,2,18,556,3,1,15,True
2589,7,67.1,587,5,5,3,22,5,21,794,1,0,27,True
2590,13,41.0,350,5,12,1,13,2,16,527,1,0,11,True
2591,16,49.5,423,2,13,2,12,3,21,600,3,0,26,True
2592,3,55.4,519,5,11,1,12,6,13,693,2,0,20,True
2593,33,31.9,256,4,9,1,14,6,15,443,4,0,46,True
2594,12,51.2,416,14,7,2,20,11,14,633,1,0,30,True
2595,16,49.3,410,8,15,2,17,6,15,587,2,0,20,True
2596,25,54.8,486,7,13,2,10,1,23,692,0,0,13,True
2597,32,39.8,376,4,9,1,12,8,20,592,2,0,38,True
2598,16,45.5,380,6,13,3,13,6,18,596,2,0,30,True
2599,30,32.4,292,10,12,1,11,1,14,489,2,0,17,True
2600,7,68.8,704,10,9,4,17,5,17,908,2,0,29,True
2601,8,29.2,287,6,11,4,11,3,25,461,1,0,15,True
2602,12,51.5,462,7,9,2,20,7,15,677,1,0,19,True
2603,10,45.7,423,7,11,7,15,2,23,644,1,0,17,True
2604,28,33.6,319,1,13,1,6,2,13,491,0,0,37,True
2605,30,59.1,520,5,8,4,5,2,14,715,0,0,26,True
2606,2,59.6,563,6,14,1,28,17,19,766,1,0,16,True
2607,21,37.2,449,2,9,0,6,1,16,609,0,0,15,True
2608,10,50.0,524,5,14,2,9,4,19,705,1,0,24,True
2609,2,64.9,599,3,9,1,17,8,13,814,1,0,20,True
2610,16,60.1,594,4,8,0,12,7,18,801,2,0,26,True
2611,8,29.7,237,4,14,2,9,4,16,426,1,1,24,True
2612,30,37.3,321,4,11,4,12,5,24,519,3,0,16,True
2613,7,69.2,643,7,10,2,19,6,19,851,1,0,10,True
2614,32,62.9,535,4,5,4,9,3,19,761,0,0,44,True
2615,16,41.5,358,8,10,1,14,4,23,575,1,1,29,True
2616,10,62.5,543,17,15,2,36,13,9,744,4,0,17,True
2617,7,70.8,686,7,8,2,21,10,24,870,1,0,10,True
2618,20,47.8,477,6,13,0,17,7,15,649,2,0,25,True
2619,2,63.8,625,8,9,0,20,6,26,831,0,0,22,True
2620,32,39.6,376,4,10,2,13,6,12,583,3,1,42,True
2621,26,47.1,411,4,13,1,7,3,17,617,2,0,22,True
2622,4,54.0,399,7,10,3,16,5,7,629,1,0,42,True
2623,32,65.1,453,2,14,1,10,2,14,655,0,0,21,True
2624,10,73.5,598,9,12,2,20,5,20,820,3,0,18,True
2625,29,59.9,422,10,4,1,24,3,16,659,1,0,38,True
2626,2,62.4,638,3,13,5,7,3,15,835,2,0,21,True
2627,33,61.7,482,4,12,0,11,3,22,687,2,0,35,True
2628,8,28.4,226,2,9,2,3,1,24,417,2,0,54,True
2629,21,43.1,421,5,10,1,12,5,15,609,2,0,28,True
2630,29,48.1,372,3,9,4,7,3,10,580,3,0,41,True
2631,30,54.7,400,5,12,1,19,8,11,612,0,0,34,True
2632,3,61.6,576,6,10,3,18,3,23,802,1,0,25,True
2633,31,55.6,441,5,11,1,9,2,20,636,1,1,40,True
2634,3,67.1,634,7,20,6,16,6,18,852,1,0,22,True
2635,4,47.1,422,5,21,1,14,7,14,615,1,0,23,True
2636,14,29.7,281,2,11,6,6,1,13,444,3,0,24,True
2637,25,47.0,433,5,8,2,14,3,10,634,1,0,24,True
2638,26,39.1,400,1,16,0,6,3,19,587,2,0,21,True
2639,7,63.4,501,5,16,3,13,7,20,707,1,0,34,True
2640,33,37.1,393,5,11,1,8,3,19,587,1,0,17,True
2641,4,28.3,227,3,9,1,5,3,16,416,1,1,45,True
2642,8,33.9,314,5,15,1,8,3,14,494,3,0,36,True
2643,12,63.4,670,5,6,2,27,9,6,862,0,0,26,True
2644,13,39.5,350,0,8,3,13,4,18,575,0,0,50,True
2645,14,58.4,440,6,12,0,20,7,7,610,0,0,29,True
2646,25,52.8,484,7,7,0,17,6,12,647,2,0,11,True
2647,10,68.9,692,12,9,8,12,5,10,874,2,0,16,True
2648,26,31.1,264,2,13,1,6,1,24,478,3,0,26,True
2649,33,48.9,397,3,15,1,6,2,13,577,3,0,32,True
2650,25,34.3,319,2,7,2,9,2,28,530,1,1,23,True
2651,12,45.5,440,1,9,2,9,2,24,633,3,0,26,True
2652,10,65.8,680,5,11,2,21,8,18,858,2,0,10,True
2653,20,39.3,399,2,10,1,10,4,17,581,1,0,24,True
2654,28,47.8,400,8,13,1,17,5,6,608,2,0,42,True
2655,2,66.1,588,7,11,2,20,8,22,810,1,0,20,True
2656,25,61.5,401,11,16,1,25,9,11,614,2,0,22,True
2657,21,28.2,246,5,7,3,4,1,18,444,1,0,30,True
2658,7,65.3,621,8,8,1,12,1,21,839,1,0,27,True
2659,10,70.0,632,9,9,5,27,10,23,859,0,0,30,True
2660,32,62.5,647,6,5,1,15,3,12,839,0,0,14,True
2661,14,65.0,604,10,5,3,16,2,15,786,1,0,3,True
2662,10,53.5,503,7,9,3,11,4,18,716,1,0,17,True
2663,14,49.3,381,5,9,0,8,4,19,595,1,0,14,True
2664,34,31.7,313,5,5,1,11,4,19,475,2,0,22,True
2665,34,49.1,394,5,13,1,15,6,23,613,2,0,35,True
2666,29,42.1,377,3,4,1,13,4,13,555,0,0,27,True
2667,16,39.8,365,6,11,1,12,0,12,566,2,0,32,True
2668,30,51.4,482,4,7,4,11,5,14,689,1,0,19,True
2669,4,58.8,463,10,10,2,11,4,14,674,3,0,27,True
2670,14,43.5,311,10,11,0,19,3,21,535,1,0,23,True
2671,20,57.0,583,8,11,1,20,8,21,771,0,0,20,True
2672,4,22.9,245,3,6,2,3,0,19,410,1,0,16,True
2673,3,60.3,604,6,14,4,20,9,15,764,2,0,12,True
2674,14,62.5,466,10,15,5,18,6,9,692,2,0,23,True
2675,30,57.0,486,4,13,1,11,3,21,688,2,0,18,True
2676,16,51.1,445,6,12,1,12,7,17,617,2,0,17,True
2677,34,53.8,462,6,13,3,9,3,14,635,1,0,17,True
2678,7,65.4,560,7,7,0,19,6,12,745,1,1,6,True
2679,21,28.2,295,3,5,1,3,2,15,490,0,0,40,True
2680,16,56.5,478,4,10,4,9,1,13,714,2,0,42,True
2681,10,69.1,615,7,8,0,16,6,15,821,1,0,24,True
2682,12,61.5,557,4,11,3,13,3,19,764,1,0,22,True
2683,29,47.1,451,5,9,4,12,5,14,649,3,0,29,True
2684,31,44.6,407,6,11,1,21,8,19,584,2,0,11,True
2685,26,30.5,278,3,10,2,10,4,19,494,1,0,41,True
2686,16,52.9,389,8,14,2,11,5,16,601,1,0,27,True
2687,7,70.5,705,8,10,1,19,11,11,892,2,0,13,True
2688,4,57.1,468,7,6,2,15,3,9,705,0,0,29,True
2689,21,57.3,465,5,10,2,13,4,12,642,2,0,21,True
2690,12,49.9,494,10,13,1,18,6,14,689,2,0,23,True
2691,14,36.2,246,8,11,3,8,4,21,482,1,0,48,True
2692,20,62.3,593,12,8,2,27,11,17,826,1,0,20,True
2693,16,59.0,425,10,10,2,13,3,9,616,0,0,22,True
2694,35,81.2,679,12,9,2,30,4,10,912,2,0,10,True
2695,3,32.1,283,1,10,3,5,2,22,495,2,0,40,True
2696,17,37.0,305,2,10,1,7,5,15,499,0,0,35,True
2697,13,43.8,362,7,6,1,6,2,17,545,1,0,16,True
2698,14,51.7,385,5,13,1,13,4,14,572,2,0,16,True
2699,34,21.8,213,3,6,6,6,2,10,375,0,0,39,True
2700,20,61.9,521,8,16,2,19,6,10,692,3,2,22,True
2701,26,56.7,391,12,7,0,14,4,24,632,1,0,18,True
2702,16,61.6,497,6,13,2,9,4,17,702,1,0,43,True
2703,25,59.6,518,13,10,0,29,2,12,707,2,0,11,True
2704,31,45.6,395,3,14,3,9,4,19,595,0,0,28,True
2705,13,28.7,242,8,15,2,16,6,19,419,3,0,26,True
2706,20,55.5,511,6,14,5,17,7,13,704,2,0,15,True
2707,26,44.2,324,3,16,0,17,2,18,522,0,0,27,True
2708,35,64.8,548,7,7,0,8,2,13,736,1,0,20,True
2709,17,42.2,369,4,11,2,12,4,22,543,0,0,19,True
2710,12,61.5,579,3,11,2,20,10,18,785,0,0,22,True
2711,31,55.6,464,5,11,0,16,4,14,686,0,0,21,True
2712,13,44.1,355,9,8,3,15,4,9,545,0,0,25,True
2713,29,38.7,292,4,9,0,8,3,14,474,2,0,31,True
2714,26,50.2,367,5,12,3,15,8,12,570,3,0,35,True
2715,35,48.7,365,9,9,2,9,1,18,563,2,0,22,True
2716,2,61.8,619,7,9,4,20,7,26,817,1,0,25,True
2717,25,42.0,377,4,13,1,10,7,14,570,5,0,29,True
2718,21,50.6,447,6,10,1,17,7,25,656,1,0,22,True
2719,12,48.0,464,5,11,5,8,3,22,664,3,0,15,True
2720,29,62.1,454,7,11,2,20,5,12,634,2,0,15,True
2721,26,43.0,431,5,7,1,14,5,23,652,2,0,24,True
2722,2,62.2,580,7,7,3,19,5,17,807,0,0,24,True
2723,7,79.3,892,5,5,2,20,11,12,1031,0,0,6,True
2724,21,40.2,360,5,12,1,7,3,15,533,1,0,15,True
2725,12,72.9,688,9,9,3,18,6,19,890,1,0,18,True
2726,31,46.1,465,2,8,1,11,2,15,653,1,0,24,True
2727,10,71.3,761,7,13,1,23,5,17,968,2,0,24,True
2728,34,57.8,475,8,13,2,12,2,11,695,4,0,37,True
2729,20,53.6,545,8,8,3,24,8,13,768,1,0,17,True
2730,30,56.1,452,6,12,0,11,2,16,678,2,1,12,True
2731,7,52.9,456,5,13,4,20,11,18,649,2,0,7,True
2732,4,54.7,432,7,12,0,17,0,25,624,2,0,14,True
2733,31,59.4,452,8,12,3,13,3,18,662,2,1,14,True
2734,26,45.6,410,5,14,0,14,3,15,601,5,0,22,True
2735,35,59.8,486,8,6,3,15,3,16,701,1,0,31,True
2736,2,71.3,676,12,7,1,35,9,6,875,1,0,9,True
2737,17,42.1,291,7,13,2,14,3,25,497,3,0,37,True
2738,12,74.9,757,11,11,0,26,8,14,955,1,0,11,True
2739,31,32.6,312,3,8,2,7,1,7,482,2,0,22,True
2740,13,36.8,290,2,15,3,6,1,7,436,2,0,24,True
2741,32,60.6,544,3,6,1,17,5,19,750,1,0,23,True
2742,35,54.6,470,4,11,1,6,2,24,700,3,0,18,True
2743,2,58.0,581,6,5,6,13,10,18,771,1,0,13,True
2744,4,43.5,344,1,13,0,9,4,19,519,1,1,17,True
2745,32,30.7,246,8,13,1,9,5,12,428,3,1,48,True
2746,10,42.1,399,7,11,8,14,5,18,617,4,0,37,True
2747,29,39.2,296,8,12,3,17,7,23,482,1,0,18,True
2748,26,68.7,539,9,9,1,16,7,12,777,2,0,16,True
2749,30,25.3,266,1,8,3,2,0,11,423,1,0,24,True
2750,2,61.1,562,10,15,2,21,8,11,765,1,0,20,True
2751,3,64.7,620,11,10,1,16,7,15,811,1,0,20,True
2752,13,38.6,378,3,13,3,7,2,18,557,2,0,16,True
2753,32,55.8,438,8,6,1,6,2,11,617,1,0,31,True
2754,29,67.8,471,5,11,1,20,0,9,665,1,0,33,True
2755,30,45.2,427,6,8,1,14,4,11,593,1,0,16,True
2756,2,72.4,712,4,12,2,23,13,24,908,1,0,11,True
2757,25,66.1,569,7,18,1,14,5,10,725,1,0,19,True
2758,4,22.9,213,2,6,4,11,4,19,395,0,0,35,True
2759,21,41.0,406,3,12,1,5,0,21,592,1,0,28,True
2760,10,75.1,656,12,11,4,33,16,18,846,3,0,10,True
2761,34,42.8,489,2,8,0,6,2,18,626,1,0,15,True
2762,20,65.6,743,11,8,2,23,9,17,943,0,0,13,True
2763,16,47.1,367,2,12,1,6,4,13,574,2,0,42,True
2764,30,51.6,415,10,3,1,16,3,7,610,0,0,24,True
2765,4,44.1,377,2,12,3,10,3,13,583,2,0,35,True
2766,31,50.5,399,7,16,1,6,2,20,591,4,0,24,True
2767,13,51.1,395,3,11,3,20,6,15,616,3,0,21,True
2768,10,63.0,727,5,6,3,16,10,19,916,0,0,30,True
2769,34,41.7,362,5,12,4,10,3,11,543,3,0,14,True
2770,29,48.2,423,5,7,1,14,3,24,618,3,0,23,True
2771,16,56.8,474,0,15,0,9,4,21,680,2,0,25,True
2772,30,53.4,422,4,11,5,9,5,15,642,0,0,26,True
2773,7,80.5,799,18,5,4,21,9,23,1019,0,0,20,True
2774,4,48.5,330,3,18,10,11,6,22,571,1,0,25,True
2775,14,47.8,386,6,8,5,12,4,13,589,3,0,21,True
2776,31,51.8,357,4,17,0,14,4,25,558,3,0,22,True
2777,13,38.4,344,7,12,1,13,6,14,527,0,0,19,True
2778,20,52.5,462,6,13,6,14,8,22,675,2,0,28,True
2779,35,22.1,210,4,10,2,5,3,27,423,4,0,49,True
2780,7,77.4,803,4,10,1,15,10,9,964,2,0,17,True
2781,17,55.3,453,3,12,0,7,3,16,642,4,0,30,True
2782,25,65.7,589,8,10,2,20,6,21,797,0,0,30,True
2783,4,52.3,407,8,17,4,11,3,11,594,0,0,9,True
2784,21,55.8,463,7,6,0,19,4,17,685,0,0,21,True
2785,34,51.7,426,6,8,6,14,3,14,641,0,0,18,True
2786,29,40.4,350,4,10,5,5,2,11,529,1,0,29,True
2787,16,32.2,327,2,8,2,5,0,18,545,3,0,57,True
2788,30,49.7,448,4,19,0,11,3,8,610,2,1,16,True
2789,7,78.8,901,4,8,4,14,5,19,1057,0,0,10,True
2790,25,52.6,384,9,16,3,12,6,14,598,2,0,30,True
2791,4,43.6,357,1,9,0,9,5,27,587,1,0,43,True
2792,21,64.3,594,6,13,1,7,2,18,790,2,0,13,True
2793,14,63.5,426,6,9,4,19,6,16,660,1,0,29,True
2794,29,52.0,456,3,9,5,4,2,15,645,3,0,22,True
2795,16,50.6,426,4,12,3,12,3,19,623,3,0,24,True
2796,30,43.3,360,3,13,4,12,7,15,590,3,0,26,True
2797,7,71.9,724,8,6,0,25,9,6,911,3,0,6,True
2798,25,60.6,544,8,12,3,14,4,18,736,1,0,10,True
2799,4,44.1,407,5,5,0,13,2,18,593,2,0,8,True
2800,21,50.8,429,5,9,0,10,3,21,628,1,0,17,True
2801,14,48.9,367,4,10,6,10,4,19,592,4,0,23,True
2802,32,63.2,551,8,12,0,18,5,16,781,1,0,22,True
2803,34,47.8,408,3,17,3,16,5,24,576,1,0,25,True
2804,29,50.1,371,7,8,1,9,3,8,575,1,0,29,True
2805,30,66.2,483,13,10,0,19,9,19,713,1,0,10,True
2806,2,68.3,712,8,7,1,21,12,27,901,0,0,19,True
2807,31,54.3,428,6,10,0,13,5,19,652,3,0,28,True
2808,13,53.3,405,6,11,7,10,3,13,634,1,0,30,True
2809,26,54.0,492,5,9,2,10,5,27,708,1,0,19,True
2810,2,53.5,587,7,10,0,16,4,19,812,0,0,30,True
2811,3,58.3,565,5,9,2,15,4,10,754,0,0,14,True
2812,17,52.4,480,6,8,4,12,2,12,699,1,0,22,True
2813,21,48.2,447,4,18,3,10,1,17,630,4,0,25,True
2814,12,72.5,689,8,10,2,25,5,15,890,1,0,9,True
2815,32,29.8,258,2,13,0,9,3,20,450,5,0,31,True
2816,26,53.1,504,1,9,0,16,3,16,674,4,0,9,True
2817,35,44.7,378,5,10,0,16,6,17,581,0,0,19,True
2818,3,69.1,662,9,8,2,22,7,9,863,1,0,17,True
2819,17,37.5,271,7,17,0,17,8,14,457,1,0,21,True
2820,31,42.2,334,3,7,0,8,0,10,514,0,1,36,True
2821,29,44.5,339,3,5,4,10,4,9,516,0,0,25,True
2822,26,50.5,415,8,11,1,15,9,12,600,1,0,22,True
2823,35,53.7,499,4,9,1,9,2,15,719,1,0,15,True
2824,2,71.9,632,9,7,2,20,2,6,835,1,0,11,True
2825,17,63.5,580,5,8,0,17,2,23,798,1,0,15,True
2826,25,40.3,350,5,12,1,14,6,21,539,5,0,31,True
2827,21,51.1,584,1,13,1,10,3,20,751,1,0,10,True
2828,32,41.7,459,5,5,0,7,1,7,634,2,0,19,True
2829,10,72.9,805,5,9,2,17,5,16,963,0,0,13,True
2830,26,55.9,410,11,18,3,20,9,21,624,1,0,17,True
2831,2,73.4,766,9,10,0,16,8,14,933,0,0,14,True
2832,3,44.8,405,6,12,2,11,3,9,624,1,0,30,True
2833,31,70.2,561,8,10,4,15,0,11,756,4,0,14,True
2834,13,21.7,254,1,10,5,7,4,21,416,2,0,16,True
2835,32,57.3,439,8,14,2,15,8,10,643,2,0,20,True
2836,10,58.4,553,4,8,1,15,7,22,735,2,0,27,True
2837,34,54.4,452,4,11,3,21,5,8,635,3,0,15,True
2838,29,29.2,278,3,9,1,8,3,9,453,4,0,26,True
2839,30,60.1,521,3,9,5,13,5,16,718,1,0,19,True
2840,3,74.3,786,5,5,4,16,7,15,989,2,0,17,True
2841,13,38.9,322,5,12,1,9,3,11,508,2,0,14,True
2842,29,54.5,396,10,9,4,21,8,16,622,1,0,31,True
2843,30,55.4,438,13,11,3,23,4,21,658,2,0,13,True
2844,2,70.9,772,8,7,4,14,3,26,945,0,0,12,True
2845,25,65.2,422,15,8,2,18,6,18,639,0,0,13,True
2846,21,45.3,440,4,9,0,9,8,18,624,0,0,25,True
2847,12,74.5,806,8,6,4,15,7,10,1031,1,0,18,True
2848,31,53.3,412,4,11,3,15,4,12,615,2,0,24,True
2849,32,47.2,416,4,8,0,18,7,8,615,0,0,23,True
2850,20,58.5,653,7,5,3,21,12,9,824,1,0,9,True
2851,35,56.9,384,5,14,0,3,1,16,591,2,0,33,True
2852,2,60.6,566,7,7,4,18,6,15,788,3,0,27,True
2853,3,54.5,500,10,12,1,15,3,14,706,2,0,29,True
2854,17,45.3,411,3,11,1,11,2,12,614,2,0,20,True
2855,31,51.1,500,1,14,3,9,4,21,681,4,0,20,True
2856,32,60.9,540,7,6,1,19,4,12,753,1,0,31,True
2857,20,38.1,395,4,8,8,4,2,19,589,0,0,20,True
2858,35,40.5,368,4,7,4,6,1,25,579,1,0,25,True
2859,3,59.3,566,6,6,2,18,7,17,750,0,0,18,True
2860,4,29.5,262,5,11,1,17,6,14,460,1,0,42,True
2861,13,34.9,295,7,12,1,9,4,25,501,3,0,45,True
2862,14,43.2,375,2,15,1,9,4,22,585,3,0,25,True
2863,34,46.4,374,6,11,6,15,3,11,574,2,0,21,True
2864,26,32.2,312,4,6,1,6,3,25,516,2,0,25,True
2865,16,18.0,202,2,10,2,6,2,13,336,0,0,22,True
2866,3,66.5,746,3,5,5,11,5,17,913,0,0,13,True
2867,17,63.0,582,3,9,3,18,3,16,793,1,0,27,True
2868,31,49.9,424,7,16,3,16,5,18,604,4,0,10,True
2869,13,47.5,414,1,12,2,8,3,20,582,1,0,28,True
2870,14,48.1,374,5,9,1,12,5,19,583,0,0,23,True
2871,35,50.1,421,3,8,4,7,3,20,618,1,1,33,True
2872,17,48.0,373,11,11,5,16,4,19,569,2,0,28,True
2873,25,62.8,575,9,4,2,13,3,15,748,0,0,18,True
2874,4,47.2,379,4,12,0,11,7,15,550,0,0,18,True
2875,21,56.1,468,8,13,1,12,2,12,653,2,0,19,True
2876,14,48.0,442,2,9,5,6,1,10,622,3,0,14,True
2877,32,45.2,365,11,10,4,13,5,5,575,1,0,45,True
2878,16,54.4,415,3,14,2,9,3,11,602,2,0,19,True
2879,30,54.0,417,8,8,2,13,2,23,620,1,0,26,True
2880,4,41.1,283,1,18,2,7,2,18,452,5,0,29,True
2881,31,39.2,384,2,9,5,11,8,14,560,2,0,41,True
2882,13,26.2,210,5,13,2,9,1,16,410,4,0,45,True
2883,32,52.7,472,11,8,3,21,5,7,664,2,0,12,True
2884,34,40.8,360,5,13,3,13,4,17,553,1,1,30,True
2885,16,38.1,359,3,12,4,6,1,16,547,0,0,31,True
2886,30,66.3,518,7,7,3,8,1,9,719,1,0,14,True
2887,7,64.8,596,8,17,0,20,6,11,764,6,0,14,True
2888,4,33.3,263,6,19,2,10,4,24,456,4,0,29,True
2889,31,60.5,435,11,18,3,14,5,9,633,2,0,23,True
2890,13,51.7,479,5,15,6,15,3,13,673,3,0,20,True
2891,29,49.0,377,3,10,6,8,5,8,565,1,0,38,True
2892,26,45.1,345,6,14,5,24,8,18,561,5,0,18,True
2893,35,58.4,541,8,6,1,19,6,23,746,0,0,16,True
2894,17,37.8,337,6,10,1,10,4,21,519,2,0,22,True
2895,21,54.3,461,6,8,1,18,3,20,675,2,0,24,True
2896,12,70.8,657,12,12,7,20,11,18,842,1,0,16,True
2897,14,30.6,299,4,10,3,5,2,22,536,6,0,32,True
2898,10,58.4,583,10,14,4,17,9,16,760,0,0,20,True
2899,34,48.6,448,2,9,1,12,6,17,628,2,0,35,True
2900,16,50.7,464,7,14,4,12,1,17,662,3,0,22,True
2901,30,40.4,347,2,11,1,8,2,18,546,1,0,21,True
2902,7,66.1,730,8,10,5,13,10,14,892,2,0,14,True
2903,25,52.7,423,7,8,2,9,1,19,637,0,0,22,True
2904,4,36.8,332,5,10,1,10,5,19,503,0,0,24,True
2905,10,69.6,647,6,9,3,24,11,16,828,1,0,10,True
2906,20,48.7,494,5,4,4,14,4,27,700,0,0,15,True
2907,10,65.2,697,6,7,2,25,11,15,874,0,0,23,True
2908,16,63.2,501,9,14,1,25,4,8,704,2,0,43,True
2909,17,32.2,295,1,11,1,8,5,14,470,1,0,35,True
2910,2,79.4,736,12,8,1,23,3,13,963,1,0,8,True
2911,3,35.4,329,2,16,4,8,5,22,517,4,0,17,True
2912,25,33.0,375,4,12,4,6,3,14,567,2,0,36,True
2913,29,35.3,254,3,7,8,4,2,18,472,1,0,52,True
2914,21,61.8,525,7,11,1,10,4,14,738,2,0,28,True
2915,35,51.0,438,2,12,3,15,4,21,661,0,0,22,True
2916,17,35.9,361,0,12,2,10,3,20,580,0,0,47,True
2917,25,52.2,545,3,5,5,6,4,15,736,1,0,11,True
2918,32,37.0,331,4,10,0,14,3,22,540,1,0,25,True
2919,10,59.7,502,4,12,5,11,7,21,695,2,0,32,True
2920,3,55.4,493,11,19,1,21,5,14,693,2,0,19,True
2921,17,26.9,245,5,6,2,6,2,12,430,1,1,29,True
2922,29,51.4,416,7,14,3,10,4,16,582,0,0,17,True
2923,26,59.2,560,4,10,1,11,5,28,792,2,0,18,True
2924,35,45.0,399,7,11,0,19,3,18,603,1,0,19,True
2925,2,72.3,737,7,3,1,22,11,10,898,0,0,7,True
2926,3,51.4,460,6,6,5,7,1,25,659,4,0,23,True
2927,17,41.9,406,4,11,0,16,6,19,585,0,0,10,True
2928,25,30.3,259,1,8,4,8,3,24,441,3,0,30,True
2929,21,57.6,544,6,12,1,27,11,16,744,1,0,4,True
2930,12,64.0,480,4,9,2,14,6,20,672,1,0,17,True
2931,14,56.6,479,6,10,4,15,4,11,652,0,0,20,True
2932,32,40.5,366,4,8,0,13,5,24,593,2,0,24,True
2933,2,35.7,367,5,10,3,16,7,33,583,2,0,18,True
2934,3,70.3,742,4,8,4,14,4,15,932,1,0,11,True
2935,17,28.2,274,2,11,1,8,4,22,465,1,0,29,True
2936,34,46.9,385,7,12,5,12,3,18,595,4,0,26,True
2937,25,61.8,583,3,11,1,12,2,11,780,1,0,32,True
2938,32,44.0,511,2,5,2,6,2,9,661,1,0,17,True
2939,13,43.1,433,6,14,1,12,5,15,607,1,0,14,True
2940,20,50.6,532,5,11,4,13,4,13,729,2,1,21,True
2941,3,49.2,476,4,15,2,16,7,14,665,1,0,13,True
2942,31,58.5,614,3,13,0,17,7,13,782,1,0,24,True
2943,35,52.7,456,7,13,4,7,3,24,674,3,0,29,True
2944,12,67.7,592,14,14,0,18,6,14,820,4,0,14,True
2945,25,41.1,343,2,8,2,10,4,21,538,2,0,17,True
2946,10,67.7,629,8,11,1,20,8,4,809,3,0,15,True
2947,7,82.9,1015,5,6,4,19,12,14,1160,0,0,8,True
2948,4,42.8,326,3,15,2,8,3,18,521,2,0,41,True
2949,16,32.4,287,0,14,2,9,3,8,475,1,1,30,True
2950,12,36.2,359,3,2,1,14,6,22,560,0,0,29,True
2951,34,48.8,438,2,6,1,7,3,16,629,2,0,40,True
2952,26,23.8,205,3,12,0,5,3,28,428,0,0,41,True
2953,3,44.3,432,3,13,1,10,5,20,631,2,0,18,True
2954,29,36.3,350,5,8,4,8,2,13,532,2,0,33,True
2955,35,20.5,184,3,10,3,4,0,16,357,2,1,25,True
2956,25,67.2,663,7,6,0,17,5,19,864,0,0,20,True
2957,20,56.7,583,6,12,0,18,7,14,761,2,0,23,True
2958,2,48.6,507,4,6,3,18,10,19,685,2,0,19,True
2959,12,67.3,588,10,9,1,28,5,9,765,0,0,19,True
2960,13,42.8,314,10,10,2,10,2,17,494,2,0,24,True
2961,3,59.2,609,9,12,2,16,3,16,811,0,0,7,True
2962,14,24.6,280,0,5,4,4,1,23,454,0,0,20,True
2963,34,51.9,490,2,9,0,7,2,18,657,3,0,20,True
2964,30,40.4,324,3,6,4,9,3,14,529,0,0,31,True
2965,32,47.8,415,5,6,0,16,5,12,631,2,0,29,True
2966,7,77.0,753,10,5,2,24,8,22,956,2,0,9,True
2967,26,25.5,205,7,14,4,10,2,19,406,5,0,31,True
2968,13,34.7,322,5,14,1,14,3,14,517,3,0,31,True
2969,26,54.3,424,5,11,4,20,6,20,664,1,0,25,True
2970,2,34.1,302,3,15,2,9,3,17,513,3,0,41,True
2971,34,31.9,287,6,13,6,13,6,21,494,3,0,38,True
2972,7,71.2,976,5,8,2,13,3,11,1134,2,0,10,True
2973,20,54.0,471,4,16,0,18,8,14,665,1,0,16,True
2974,16,37.9,294,2,14,5,9,5,20,509,0,0,37,True
2975,7,58.2,624,5,15,3,9,5,18,807,1,0,22,True
2976,12,68.4,583,10,6,3,12,2,20,796,0,0,30,True
2977,10,63.6,662,4,6,0,16,8,12,829,0,0,20,True
2978,20,31.6,354,3,12,2,12,4,15,540,3,0,37,True
2979,7,79.2,720,10,9,1,15,2,14,916,0,0,9,True
2980,10,64.6,699,8,11,1,13,7,11,883,2,1,33,True
2981,20,59.5,594,10,7,2,23,6,14,816,0,0,18,True
2982,10,45.8,538,6,11,0,10,5,24,718,1,0,11,True
2983,14,44.2,476,1,12,1,9,2,15,643,1,0,17,True
2984,29,39.2,389,3,9,3,5,2,13,551,1,0,25,True
2985,30,54.4,452,11,10,3,11,3,17,678,0,0,29,True
2986,26,34.8,336,5,12,1,16,2,26,576,1,0,28,True
2987,12,70.7,669,7,10,3,31,8,19,881,0,0,15,True
